"AA_Service_Name","base_URL","query_path","page_views","search_text_query"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=4&search_text=power%20plants",1,"power plants"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=public+transit",1,"public+transit"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=soils%20of%20canada&od-search-format=fgdb%2fgdb|gpkg|shp|kmz|k",1,"soils of canada"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=postal+code+in+toronto",1,"postal+code+in+toronto"
"OG-GO","search.open.canada.ca/en/od/","?search_text=tbs+",1,"tbs+"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=convenience",1,"convenience"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=aboiteaux",1,"aboiteaux"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=inventory",1,"inventory"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=3&search_text=vehicle",1,"vehicle"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=impact%20assessment%20agency%20of%20canada",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=administrative%20tribunals%20suppo",1,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-col=open%20maps&search_text=salt+spring+island+",1,"salt+spring+island+"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=2&search_text=&od-search-update=annually",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=wetlands&od-search-format=shp",1,"wetlands"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=5&search_text=recreational",1,"recreational"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=age",1,"age"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=death+rate",1,"death+rate"
"OG-GO","search.open.canada.ca/en/od/","?search_text=covid-19",1,"covid-19"
"OG-GO","search.open.canada.ca/en/od/","?search_text=time",1,"time"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=plant%20hardiness",1,"plant hardiness"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=water%20quality%20nova%20scotia",1,"water quality nova scotia"
"OG-GO","search.open.canada.ca/en/od/","?sort=title_en_s%20asc&page=4&search_text=national%20soil%20survey%20committee&od-search-orgs=agricu",1,"national soil survey committee"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=forestry%20licenses",1,"forestry licenses"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=departmental%20results%20framework%20global%20affairs",1,"departmental results framework global affairs"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-keywords=bathymetry|canada",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=47&search_text=covid",1,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=food&od-search-col=geospatial",1,"food"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=%20tax%20filing",1," tax filing"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=swamp%20",1,"swamp "
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=hockey",1,"hockey"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=sshrc",1,"sshrc"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=radarsat",1,"radarsat"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=information%20and%20communications|society",1,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=consulting",1,"consulting"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=water%20quality%20nova%20scotia",1,"water quality nova scotia"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=establishment",1,"establishment"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=chateauguay&od-search-rsct=dataset",1,"chateauguay"
"OG-GO","search.open.canada.ca/en/od/","?search_text=internet+speed",1,"internet+speed"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=winter%20sport",1,"winter sport"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20information&search_text=cnsc",1,"cnsc"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=093f",1,"093f"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=switch%20health",1,"switch health"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=circulation%20model%20pacific",1,"circulation model pacific"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=retail&od-search-update=daily|weekly",1,"retail"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=home",1,"home"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-keywords=mobility|internet%20use&od-search-format=c",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=lithoprobe%20seismic%20reflection%20profiles%20vancouver&od-se",1,"lithoprobe seismic reflection profiles vancouver"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=soils%20of%20canada&od-search-format=esri%20rest",1,"soils of canada"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=policy%20",1,"policy "
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=watwer",1,"watwer"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=wetlands&od-search-format=shp",1,"wetlands"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=home%20purchase",1,"home purchase"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=4&search_text=bay%20of%20fundy",1,"bay of fundy"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=correlation",1,"correlation"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=labour",1,"labour"
"OG-GO","search.open.canada.ca/en/od/","?search_text=housing+starts",1,"housing+starts"
"OG-GO","search.open.canada.ca/en/od/","?search_text=can+indian+work",1,"can+indian+work"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=sport",1,"sport"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=surficial%20geology,%20aylmer%20lake,%20northwest%20territorie",1,"surficial geology, aylmer lake, northwest territorie"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=intake&od-search-rsct=dataset",1,"intake"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=soil%20landscapes%20of%20canada",1,"soil landscapes of canada"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=shape%20files",1,"shape files"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=northwest%20territories%20canvec&od-search-format=",1,"northwest territories canvec"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=6&search_text=covid&od-search-portal=open%20data",1,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=saskatchewan&od-search-col=geospatial",1,"saskatchewan"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=immigration%20",1,"immigration "
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=8&search_text=&od-search-subjects=nature%20and%20environment",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=okanagan",1,"okanagan"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20information&search_text=small+business+grants",1,"small+business+grants"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=my%20mail",1,"my mail"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=canadian%20heritage",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=snow&od-search-format=wms",1,"snow"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=contour%20lines%20nova%20scotia&od-search-col=geospatial",1,"contour lines nova scotia"
"OG-GO","search.open.canada.ca/en/od/","?sort=title_en_s%20asc&page=1&search_text=canada%20the%202nd%20parliament",1,"canada the 2nd parliament"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=federal%20shape%20files",1,"federal shape files"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=5&search_text=&od-search-orgs=fisheries%20and%20oceans%20canada",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=connectivity&od-search-format=csv",1,"connectivity"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-portal=open%20information&search_text=&_ga=2.1426965",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=&_ga=2.127085261.1781607",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=population%20estimates,%20july%201,%20by%20census%20metropolit",1,"population estimates, july 1, by census metropolit"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=precious%20metal",1,"precious metal"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=wetlands&od-search-format=shp",1,"wetlands"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=northwest%20territories&od-search-col=open%20maps",1,"northwest territories"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-col=geospatial&od-search-format=csv",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=statistics%20canada&od-search-jur=federal&od-s",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=images",1,"images"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=nts%20map%20031f12",1,"nts map 031f12"
"OG-GO","search.open.canada.ca/en/od/","?search_text=piping+plover",1,"piping+plover"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=canadian%20heritage",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=water%20quality",1,"water quality"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-format=kmz|ascii%20grid|gdb",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=project%20complexity",1,"project complexity"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=business%20listings",1,"business listings"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=iati",1,"iati"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=termium",1,"termium"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=swamp%20",1,"swamp "
"OG-GO","search.open.canada.ca/en/od/","?search_text=jobs+canada",1,"jobs+canada"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=genome",1,"genome"
"OG-GO","search.open.canada.ca/en/od/","?search_text=lac+la+ronge+topo",1,"lac+la+ronge+topo"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=3&search_text=risk",1,"risk"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=walk&od-search-subjects=transport",1,"walk"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=soils%20of%20canada&od-search-format=fgdb%2fgdb",1,"soils of canada"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=hail",1,"hail"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=8&search_text=elections%20canada",1,"elections canada"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=drainage%20basins&od-search-orgs=environment%20and%20climate%2",1,"drainage basins"
"OG-GO","search.open.canada.ca/en/od/","?search_text=airborne+electromagnetic+surveys+nts+64c",1,"airborne+electromagnetic+surveys+nts+64c"
"OG-GO","search.open.canada.ca/en/od/","?search_text=rias+guidance+document",1,"rias+guidance+document"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=covid%20ontario&od-search-subjects=health%20and%20",1,"covid ontario"
"OG-GO","search.open.canada.ca/en/od/","?search_text=deparments",1,"deparments"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=northwest%20territories%20canvec",1,"northwest territories canvec"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=%20&od-search-orgs=employment%20and%20social%20development%20c",1," "
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=department%20for%20women%20and%20gender%20equa",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=&_ga=2.98837022.16438084",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt desc&page=1&search_text=agricultural regions",1,"agricultural regions"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=online%20sales",1,"online sales"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=bees&od-search-format=csv|gpkg|shp",1,"bees"
"OG-GO","search.open.canada.ca/en/od/","?search_text=employment+rate+canada",1,"employment+rate+canada"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=marital+status",1,"marital+status"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=waste%20water&od-search-col=open%20maps",1,"waste water"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-subjects=health%20and%20safety",1,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=open%20government%20implementation%20plan&od-search-orgs=stati",1,"open government implementation plan"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=radarsasat&od-search-format=wms",1,"radarsasat"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=poi",1,"poi"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=digitial%20map",1,"digitial map"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=procurement",1,"procurement"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=%20chronic%20disease",1," chronic disease"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=population",1,"population"
"OG-GO","search.open.canada.ca/en/od/","?search_text=provoke+security+clearance",1,"provoke+security+clearance"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-keywords=nature%20and%20biodiversity%20",1,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-col=open%20maps&search_text=faro",1,"faro"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20information&search_text=port+saint+john",1,"port+saint+john"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=&_ga=2.50367465.17611559",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=climate&od-search-keywords=water%20quality",1,"climate"
"OG-GO","search.open.canada.ca/en/od/","?search_text=commercial+landuse",1,"commercial+landuse"
"OG-GO","search.open.canada.ca/en/od/","?search_text=poi",1,"poi"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=rail",1,"rail"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=swamp",1,"swamp"
"OG-GO","search.open.canada.ca/en/od/","?search_text=directive",1,"directive"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=canola&od-search-format=csv",1,"canola"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=waterbody",1,"waterbody"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=gender%20based%20analysis",1,"gender based analysis"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=citizenship&od-search-orgs=immigration%2c%20refugees%20and%20c",1,"citizenship"
"OG-GO","search.open.canada.ca/en/od/","?search_text=province+mosaic",1,"province+mosaic"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=bus%20stop",1,"bus stop"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=health%20and%20safety|nature%20and%20envir",1,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=pollution",1,"pollution"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=lidar",1,"lidar"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=gis",1,"gis"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=6&search_text=",1,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=wecam",1,"wecam"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=48&search_text=covid",1,"covid"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=basins",1,"basins"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=4&search_text=transmission%20lines",1,"transmission lines"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=4&search_text=map%20north&od-search-keywords=boundaries",1,"map north"
"OG-GO","search.open.canada.ca/en/od/","?search_text=elections+canada",1,"elections+canada"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=cleantech",1,"cleantech"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=earth%20observation%20space&od-search-orgs=natural%20resources",1,"earth observation space"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=rockies&od-search-orgs=government%20of%20alberta&od-search-jur",1,"rockies"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=food",1,"food"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=immigration%20iec",1,"immigration iec"
"OG-GO","search.open.canada.ca/en/od/","?search_text=lake+athabasca",1,"lake+athabasca"
"OG-GO","search.open.canada.ca/en/od/","?search_text=snow+crab",1,"snow+crab"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-jur=municipal",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=connectivity&od-search-format=csv",1,"connectivity"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=bathymetric%20data&od-search-keywords=bathymetry|bathymetric|b",1,"bathymetric data"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=road%20network",1,"road network"
"OG-GO","search.open.canada.ca/en/od/","?search_text=weather+stations",1,"weather+stations"
"OG-GO","search.open.canada.ca/en/od/","?search_text=travel+document+",1,"travel+document+"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=3&search_text=images",1,"images"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=latitude%20longitude",1,"latitude longitude"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=agriculture%20and%20agri-food%20canada|natural",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=2&search_text=northwest%20territories&od-search-format=shp",1,"northwest territories"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=intake&od-search-rsct=dataset",1,"intake"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=first%20nation%20profiles%20interactive%20map&od-search-col=op",1,"first nation profiles interactive map"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=festival+franco-ontarien",1,"festival+franco-ontarien"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=effect&od-search-format=csv",1,"effect"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=my%20mail&od-search-portal=open%20information",1,"my mail"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=11&search_text=&od-search-subjects=health%20and%20safety",1,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=expense+disclosure",1,"expense+disclosure"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=salmon&od-search-keywords=pacific|bc|pacific%20region&od-searc",1,"salmon"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=&_ga=2.128869260.1468613",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=ontario&od-search-subjects=education%20and%20training&od-searc",1,"ontario"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=car%20sensors",1,"car sensors"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=exercise&od-search-format=csv",1,"exercise"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid%20cases&od-search-subjects=information%20and%20communica",1,"covid cases"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=spo",1,"spo"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=building",1,"building"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=departments",1,"departments"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=elections%20canada",1,"elections canada"
"OG-GO","search.open.canada.ca/en/od/","?od-search-col=open%20maps&search_text=radiological",1,"radiological"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=demographics&od-search-subjects=persons&od-search-",1,"demographics"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=forestry",1,"forestry"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=11&search_text=",1,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=bodies+of+water",1,"bodies+of+water"
"OG-GO","search.open.canada.ca/en/od/","?search_text=water+source",1,"water+source"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=deterministic%20precipitation&od-search-format=wms",1,"deterministic precipitation"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=intake&od-search-rsct=dataset",1,"intake"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=work+permit+approval",1,"work+permit+approval"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=aqrd",1,"aqrd"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=coastal%20ecosystem",1,"coastal ecosystem"
"OG-GO","search.open.canada.ca/en/od/","?sort=title_en_s%20asc&page=1&search_text=%22canada%20the%202nd%20parliament%22",1,"""canada the 2nd parliament"""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=pedestrians",1,"pedestrians"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=osap",1,"osap"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=07427%20-%20columbia%20lake%20no.3",1,"07427 - columbia lake no.3"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=noc%200015",1,"noc 0015"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=holiday",1,"holiday"
"OG-GO","search.open.canada.ca/en/od/","?sort=title_en_s%20asc&page=1&search_text=5006%20pkg",1,"5006 pkg"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=caplette",1,"caplette"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=7&search_text=elections%20canada",1,"elections canada"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=civic%20facilities",1,"civic facilities"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=forest+regions",1,"forest+regions"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=recreational",1,"recreational"
"OG-GO","search.open.canada.ca/en/od/","?search_text=pakistan",1,"pakistan"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=body+water",1,"body+water"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=food%20",1,"food "
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=montreal&od-search-rsct=dataset",1,"montreal"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=%2051%200%20li%201%2000%22n&od-search-col=geospati",1," 51 0 li 1 00""n"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=swamps",1,"swamps"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=covid-19+impact+on+post-secondary",1,"covid-19+impact+on+post-secondary"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=&od-search-orgs=government%20of%20british%20columbia&od-search",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=needs%20and%20assets%20assessment%20and%20referral",1,"needs and assets assessment and referral"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=montreal&od-search-format=csv&od-search-rsct=dataset",1,"montreal"
"OG-GO","search.open.canada.ca/en/od/","?od-search-col=open%20maps&search_text=groundwater",1,"groundwater"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=syrian%20refugees",1,"syrian refugees"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=pedestian",1,"pedestian"
"OG-GO","search.open.canada.ca/en/od/","?search_text=st.+peters+prince+edward+island",1,"st.+peters+prince+edward+island"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=5&search_text=water%20quality%20nova%20scotia",1,"water quality nova scotia"
"OG-GO","search.open.canada.ca/en/od/","?od-search-col=open%20maps&search_text=geochem",1,"geochem"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=shape%20files",1,"shape files"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=weather%20stations&od-search-format=shp|csv|geojson",1,"weather stations"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=grants",1,"grants"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=house&od-search-orgs=canada%20mortgage%20and%20housing%20corpo",1,"house"
